domain,sld,len,score,dict_hits_edge,full_segmentation,dict_bonus,single_bonus,suffix_bonus,tech_bonus,nature_bonus,values_bonus,compound_bonus,misspelling,len_penalty,price_usd,bid_count,end_date,permalink
artfixed.com,artfixed,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-30T15:00:00.000Z,https://www.namecheap.com/market/sale/wPFZHcEiiSSPNXFg5Enfst/
drawnote.com,drawnote,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/fXtGdRdkJQyW7jGTybfrNu/
addedfat.com,addedfat,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/nCAeWPLt8iAWifob7C72kt/
sheideal.com,sheideal,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/rQXYH4d1fLfRRRB8qfA5zF/
staydate.com,staydate,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/ogqq29RgqZTp9jNZhinBX2/
postwill.com,postwill,8,11,True,True,8,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/momiyEH3EWC5oz6d8ySyev/
newsroof.com,newsroof,8,11,True,True,8,3,0,0,0,0,0,0,0,2,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/u6uKFGsjv2b6dcp9BnJMuC/
keywheel.com,keywheel,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-11-07T16:00:00.000Z,https://www.namecheap.com/market/sale/eHsiveQfGzyEAndvtPqNDW/
yardless.com,yardless,8,11,True,True,8,3,0,0,0,0,0,0,0,2,0,2025-11-09T16:00:00.000Z,https://www.namecheap.com/market/sale/nmsRyKRKRSwEhoN6WbN3hL/
tiphappy.com,tiphappy,8,11,True,True,8,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/b7pnFgHhjoj2xKBdyW2fME/
whalemap.com,whalemap,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/twpxYAJerSNGZLvgYu9mLG/
filmtale.com,filmtale,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/59bXkXAiCQ9YN6VDwZHGK8/
grinback.com,grinback,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/j77XDzYobhsTaoz2xsq5Rw/
limithow.com,limithow,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/mk2vX9xLYBMs8SRxY358tw/
quithome.com,quithome,8,11,True,True,8,3,0,0,0,0,0,0,0,2,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/nYXgWMYjQTRWLQGMo5vBkq/
popdrunk.com,popdrunk,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/rxchCWYjiasnSRpZsewSwe/
quitpipe.com,quitpipe,8,11,True,True,8,3,0,0,0,0,0,0,0,2,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/vf5tRfEBV7y9dtRGPozvMj/
truthtag.com,truthtag,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-30T15:00:00.000Z,https://www.namecheap.com/market/sale/rQ5bq8KonHdpPvuBVMFyFD/
overplot.com,overplot,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-11-05T16:00:00.000Z,https://www.namecheap.com/market/sale/cAQdgCwV8ecZwj66szo9nA/
kneeplan.com,kneeplan,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/5kQ8K2HY7Xd9mnHBwamZ7X/
peerlane.com,peerlane,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/hq1CLNwrdxAJyMAvJxHH1f/
cashdock.com,cashdock,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/2aQvzy5PzBo3qFJornYFcj/
exambody.com,exambody,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/4LL7P7taba3V4oTG7RKYVd/
rimscare.com,rimscare,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/jaZXsTaB4GeYsU3erJyBLa/
useoffer.com,useoffer,8,11,True,True,8,3,0,0,0,0,0,0,0,2,0,2025-11-08T16:00:00.000Z,https://www.namecheap.com/market/sale/bNebpuR8ogFwamZ5V4dy72/
todaymom.com,todaymom,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/3TDoHNAxWkFQ82BeArcH4C/
likeshed.com,likeshed,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/r2Ymk9qKgp4y7NkX6CwAUS/
fixcargo.com,fixcargo,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/etydkK1YopDAei28pA4YxC/
fixednet.com,fixednet,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/ijgn5sDSpurTmMbX4tp8tp/
suchhold.com,suchhold,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-30T15:00:00.000Z,https://www.namecheap.com/market/sale/2zqKF2pXrA7dVwYwirw2br/
holytale.com,holytale,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/qfVCVdxD88eLXZtDjTJCD7/
softokay.com,softokay,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/iP3Tj6EDsLS447hjKiiV5d/
everdrag.com,everdrag,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/iNK2G1a2K5HCA7A54fWzTn/
leadbomb.com,leadbomb,8,11,True,True,8,3,0,0,0,0,0,0,0,2,0,2025-11-11T16:00:00.000Z,https://www.namecheap.com/market/sale/56EyiDsmWAZW7Jj5pBR4MD/
campmine.com,campmine,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/oWvQ4Bnt2scWxMpVrUrvXj/
holebank.com,holebank,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/2aFSFcECLxpxxMXMAVT5j5/
howscore.com,howscore,8,11,True,True,8,3,0,0,0,0,0,0,0,2,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/bXwt2q4FpUN7rFLFJkxLsJ/
usefloor.com,usefloor,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/sFYyBVALrSAmEXQ79YnhT2/
girlmenu.com,girlmenu,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/cH1gLd2bXrHdgg8HV19jhX/
songpeak.com,songpeak,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/2DkGCPMEhwchnmN3msWRh7/
beannest.com,beannest,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/9NuNRYdbRTKVP2ZTqfpb18/
soarship.com,soarship,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/apKfJ1fuLZrjEyew6DQyzr/
coldmeet.com,coldmeet,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/gDhYHGX1NJxpKXowiPHmkd/
rawchart.com,rawchart,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/79i1szZfPFD2ttHpvuX74y/
taxgrass.com,taxgrass,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/31kidV2R6bvknV782tD7HB/
plusbarn.com,plusbarn,8,11,True,True,8,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/43HazvFYU8qmZuW1bwFMSv/
lendecho.com,lendecho,8,11,True,True,8,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/hzM1ErFmAkt2sqVTpmYc9F/
lendwild.com,lendwild,8,11,True,True,8,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/2VuPVhPa9KzBwWAqVMgcEJ/
thisboat.com,thisboat,8,11,True,True,8,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/fa42FU8D9uCs9wJDWxAZWP/
hidemark.com,hidemark,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/nY2G6DvT9R2hUmUvRCMiYK/
flowtill.com,flowtill,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/xwpXUsG4c6VcquBGto98pk/
fogtwist.com,fogtwist,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/qzSnqHG2nL73boQC8ibTN4/
headgaze.com,headgaze,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/seppMB3YwqsjZeLi8asscs/
quitbite.com,quitbite,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/aSMDAA6WYQuEFQUF6qj9Q6/
sellneat.com,sellneat,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/u53B5oavo17gfk8vMUPbtZ/
itsupper.com,itsupper,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/qx2NtBjuxBff2so5DKZX67/
newspink.com,newspink,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/k5hbegeGnA1pyeoo3LfxSb/
shelfpet.com,shelfpet,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/31oxm7kKc6qybnNXNWLEGZ/
prizehot.com,prizehot,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/xqeBWJnxhgEkkcpURU5KuQ/
woweight.com,woweight,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/en3dGR43zWBVHqxxERhQZE/
okaylead.com,okaylead,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/cpT7D8HwQBrBHAjM5zhteB/
bibleage.com,bibleage,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/f2yspyUmFixNC7fb7zivgb/
sheetyou.com,sheetyou,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-30T15:00:00.000Z,https://www.namecheap.com/market/sale/u12vJ91hf3NcRa9NQHt5eM/
peakspin.com,peakspin,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-30T15:00:00.000Z,https://www.namecheap.com/market/sale/jM1M4jLU9CvsqP4sBvozZd/
sealidea.com,sealidea,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/pFoeUfKHgkjYCVartZ2REr/
stockany.com,stockany,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/iwiNK4HjC81u55kyd38WSw/
thenline.com,thenline,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/8LpaPRSt1FXiJRtu4RpC3m/
perskill.com,perskill,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/dmTKmoiMoCvH7DB939A3Gt/
lakegoat.com,lakegoat,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/4tNaaAUTyFSXmWWKP6wjoN/
crossfar.com,crossfar,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/2DdfZc9TfP5aRUBUTH7uTo/
lensroll.com,lensroll,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/m7V7VbkFsTey8eCdqU2fNF/
rollhunt.com,rollhunt,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/5Sw8iG5zzF6VqyY87Bm4df/
citycope.com,citycope,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/v8Kw2HJAc7Jbf5E2SSKbWC/
rowvoice.com,rowvoice,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/vEUmupkQdKEHm3nieYWdrE/
looppeak.com,looppeak,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/nYxrAAUarhzkNmruYh2k7w/
growpast.com,growpast,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/mQ5N7swmypmaC8S2qdpZse/
mapbrick.com,mapbrick,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/smCoYfFDj4ukXFo1mYqYPG/
otherout.com,otherout,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/hv1Jj1wJmqNhymTVdKsb4H/
untilday.com,untilday,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/36hKt2zUGMjfHH4hL41VTo/
intorate.com,intorate,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/mFCBVk2H2C6BPqZ3zXSgUH/
sixangel.com,sixangel,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/hFzjVrVkXPDDEz1fK21bLA/
withtiny.com,withtiny,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/svmmaBwMsoJ6Gsc2mA5sJp/
fatelike.com,fatelike,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/dMfcVeacmRynDuEEWp97ju/
youngice.com,youngice,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/oiE6taG48rkWQ5ByZw4Dyj/
jawmight.com,jawmight,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/jZ1zj5FVesrwH7RBcYTJMp/
billmath.com,billmath,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/g6jwzZL6G8dkc4skwNxdvR/
scanjump.com,scanjump,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/iqaq75HmTXUyYGjp1iMC6t/
intomale.com,intomale,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/de66FE9bYZ4Ucx5bT11TCw/
pumploan.com,pumploan,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/4k85jNJ76psnDA5LoXvARs/
couchrun.com,couchrun,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/7nHVQoQVFfeVCCT3N4bAVK/
beeteach.com,beeteach,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/5ovX5hGp2KfJHKMXDDFp6p/
lowsweet.com,lowsweet,8,11,True,True,8,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/sCm9cF7mEtroaRBbVHXGep/
letcheat.com,letcheat,8,11,True,True,8,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/oo3z3wnp8LNWApUFAHNZVi/
fadebias.com,fadebias,8,11,True,True,8,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/jPWERaqBK4DZCiYH1uEPnj/
hookchef.com,hookchef,8,11,True,True,8,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/d1uZLJb4o7Ra9r3WXa3gxV/
statefor.com,statefor,8,11,True,True,8,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/vxuiyJMUHUv5bwu96MyJn7/
rushduck.com,rushduck,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/btKRqhUaeg1CrSh9GSaTgz/
wearhire.com,wearhire,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/7ZZZ8gcwVA4T6AcKvb1Md1/
lendwear.com,lendwear,8,11,True,True,8,3,0,0,0,0,0,0,0,2,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/5UJrtZqQ7RLVDhPV5ruG1L/
endsuite.com,endsuite,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/uyT9oR7PNxD8SbQ5JMhmfS/
bathhour.com,bathhour,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/g9etYCUhQCHVfRLFJtYvX6/
putshirt.com,putshirt,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/8MyztMWyt6ThrMh9TZ7BgR/
couldfix.com,couldfix,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/7Y5AbuJxqYKNKAFS1fJ785/
logictip.com,logictip,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/x6QicWW7P1sQuyLkNny8Bk/
sneakbet.com,sneakbet,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-11-03T16:00:00.000Z,https://www.namecheap.com/market/sale/4fdAZhF8nnQKgehLSa3DpU/
downpush.com,downpush,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/waQSUSAYXs6ARFC2HFRxq3/
fleetrow.com,fleetrow,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-11-09T16:00:00.000Z,https://www.namecheap.com/market/sale/uHTpw4hT7hjMRBioCxkyLq/
onionpan.com,onionpan,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-11-07T16:00:00.000Z,https://www.namecheap.com/market/sale/ftaTQAGgJVMJQYUFFjr6KC/
deskdose.com,deskdose,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/wyD6b32EY32owBcafajJnX/
tripfive.com,tripfive,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-30T15:00:00.000Z,https://www.namecheap.com/market/sale/2HK9UqMk7B9W5hUgRMQWYq/
richmale.com,richmale,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-30T15:00:00.000Z,https://www.namecheap.com/market/sale/uezGguXk5yhLibHQXvGj1T/
crazylie.com,crazylie,8,11,True,True,8,3,0,0,0,0,0,0,0,2,0,2025-11-07T16:00:00.000Z,https://www.namecheap.com/market/sale/inZEBfrxRM7oYecwmomVPs/
neckbutt.com,neckbutt,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/9oqFCmr2hwwPqDZB7fwGzp/
dayquick.com,dayquick,8,11,True,True,8,3,0,0,0,0,0,0,0,2,0,2025-11-02T16:00:00.000Z,https://www.namecheap.com/market/sale/rm5VABMDxQzmqGVrp4Hi3R/
rosecold.com,rosecold,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/7eJYkaTUpzgdLKn5sMcCB3/
mindlimb.com,mindlimb,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/jp9qDHcfyZh1iTmam54oTe/
provedam.com,provedam,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/vxfMRT95oPXaLBW1D1RUkZ/
layshare.com,layshare,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/xfsM5XijkZWkaqxiBQ9Pub/
hugblast.com,hugblast,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/7M2NFGMo3A9fQGaxNSN5u2/
packtell.com,packtell,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-11-09T16:00:00.000Z,https://www.namecheap.com/market/sale/phhk5MxFCY3k9u8JRgidoL/
rolehome.com,rolehome,8,11,True,True,8,3,0,0,0,0,0,0,0,2,0,2025-11-07T16:00:00.000Z,https://www.namecheap.com/market/sale/6ssqUxAKKbhqTZRg8XWFbe/
pollidea.com,pollidea,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/kZsAyJLBbwWdzGAxy8StJq/
hookbike.com,hookbike,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/dEubWpS7S3DUkUzLSMBiAZ/
liverpin.com,liverpin,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/bJzYXNpuMFWDjWaKAeUTqs/
fromteam.com,fromteam,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/295Jp2PzoVTPsiPDPFwrTg/
stockuse.com,stockuse,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/gxb8an7RxcWzdbaRhh5K2r/
fattribe.com,fattribe,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/8UaUzJQq6MPX7kzcgh9BNQ/
crackhow.com,crackhow,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/qn8mLd5fXUNuVHi5MbJoed/
cookspin.com,cookspin,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/ijVYk1FSJofgdxyZuhDEfo/
ballrose.com,ballrose,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/eroX9SA1zZoxcTaXMBPqFi/
penweave.com,penweave,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/hzNCpg1HHUvwGLA9fx9ViW/
readatop.com,readatop,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/1sAvmVi9G4qaGQtHRtjgkv/
dirtcard.com,dirtcard,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-11-05T16:00:00.000Z,https://www.namecheap.com/market/sale/3DVHWanVirrrYwTnBWArAM/
theneven.com,theneven,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/dApFEwpt2yma8wvGSnAoWe/
mayswear.com,mayswear,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/ftZ1ukgmqtqYjVDCiE8Cox/
letglory.com,letglory,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/dvSn66aA7HMqjNjxRd1zsA/
givefame.com,givefame,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/riMeARdWg3thd3ksLA4nSn/
ropesack.com,ropesack,8,11,True,True,8,3,0,0,0,0,0,0,0,2,0,2025-11-04T16:00:00.000Z,https://www.namecheap.com/market/sale/5adXJzjRsYCVq6Vf8XwPE7/
shortgap.com,shortgap,8,11,True,True,8,3,0,0,0,0,0,0,0,1,0,2025-11-04T16:00:00.000Z,https://www.namecheap.com/market/sale/om9a4gNznpAwLi33WXdUDk/
couppure.com,couppure,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/dtEeGHoYaqoej9pFnG8WeE/
tenorder.com,tenorder,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/xaGkXgMV3mfqYwG7WvAqa4/
bendmill.com,bendmill,8,11,True,True,8,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/iXy2KvgmAhLwjRtoudeXw5/
